Unitigs_id,count,mean,std,min,25%,50%,75%,max
69779409,64.0,0.2046875,0.4029217449327878,0.0,0.0,0.0,0.0,1.0
132442430,64.0,0.5589062499999999,0.4976264844796301,0.0,0.0,1.0,1.0,1.0
313966769,64.0,0.29484375,0.4576197637933546,0.0,0.0,0.0,1.0,1.0
410155733,64.0,0.296875,0.46049274850812955,0.0,0.0,0.0,1.0,1.0
410180339,64.0,0.23296875,0.418169403234607,0.0,0.0,0.0,0.065,1.0
410186526,64.0,0.06640625,0.19290895284382628,0.0,0.0,0.0,0.0,1.0
410203125,64.0,0.27421875,0.4452564971050796,0.0,0.0,0.0,1.0,1.0
410209618,64.0,0.265625,0.4451569190068627,0.0,0.0,0.0,1.0,1.0
410211288,64.0,0.5625,0.5,0.0,0.0,1.0,1.0,1.0
